Tiempo Aceleracion Velocidad Posicion R_1 theta_1 theta_3 V_1 omega_1 omega_3 a_1 alpha_1 alpha_3
2.02943813975671 0 6.47208637518566 6.85151362642196 2.37450037583285 0.190666696569858 0.0272575343834029 -2.45571160444057 0.199612537300083 -2.40737364949045 -36.032935907391 3.3495071778565 10.108059354512
2.0489519680236 0 6.47208637518566 6.97780880847582 2.32001539738052 0.195201518151097 -0.0176904328081193 -3.11278863405433 0.265281885595238 -2.19408007342436 -31.1956245010735 3.38436900038678 11.7456313182389
2.06846579629049 0 6.47208637518566 7.10410399052968 2.25367045186389 0.20102548423436 -0.0581676192664009 -3.66931234199875 0.331780847474581 -1.94934632272278 -25.761010605533 3.43213117989097 13.3247459710987
2.08797962455739 0 6.47208637518566 7.23039917258354 2.17752809567152 0.208156295126352 -0.0935740131738866 -4.11570021666699 0.399214434988462 -1.67468953454981 -19.9458072343584 3.47745775874354 14.8045900463818
2.10749345282428 0 6.47208637518566 7.3566943546374 2.09379513350648 0.216610672854548 -0.123347785585719 -4.44681924326411 0.467372217739979 -1.37254483414132 -13.9877537031371 3.50343693838727 16.1324480998343
2.12700728109117 0 6.47208637518566 7.48298953669127 2.00473248114999 0.226397945471873 -0.146985216928811 -4.66228511229159 0.535704130057302 -1.04645658255732 -8.13329243694438 3.49234265127346 17.2483373706116
2.14652110935806 0 6.47208637518566 7.60928471874513 1.91256188165424 0.237513337843702 -0.164063311308197 -4.76646854193226 0.603316256380417 -0.701154554764373 -2.62005975351501 3.42690822932078 18.0921033117115
2.16603493762495 0 6.47208637518566 7.73557990079899 1.81937607680495 0.249931448482738 -0.174262423670344 -4.76812456927337 0.668995232116509 -0.342473796213072 2.34374445331527 3.29194060652973 18.6121238079131
2.18554876589184 0 6.47208637518566 7.86187508285285 1.72706016737986 0.263600515758486 -0.177385641301582 -4.67961868233671 0.731264712175796 0.022897483562862 6.59930209205534 3.07592218242031 18.7738812182439
2.20506259415873 0 6.47208637518566 7.98817026490671 1.63723160788026 0.278438069109609 -0.1733717264124 -4.51580810553782 0.788469367703266 0.387818163924196 10.0518197020138 2.77215715576203 18.5662117356649
2.22457642242563 0 6.47208637518566 8.11446544696057 1.5512042889199 0.294328389841494 -0.162299299291249 -4.29272141016751 0.838873667176681 0.745178182463312 12.676089661028 2.3790951919149 18.0034107545696
2.24409025069252 0 6.47208637518566 8.24076062901443 1.46997878106619 0.311121900572014 -0.144381481483615 -4.02623167662524 0.880757654505178 1.08837665500788 14.5116206643441 1.8997039330286 17.1225441939095
2.26360407895941 0 6.47208637518566 8.36705581106829 1.39425694065226 0.328636250009893 -0.119951995901005 -3.73091501241165 0.91249238484967 1.4117063832611 15.6490222243466 1.34006349757716 15.9767928250645
