Tiempo Aceleracion Velocidad Posicion R_1 theta_1 theta_3 V_1 omega_1 omega_3 a_1 alpha_1 alpha_3
2.27786343294823 0 6.47208637518566 8.45934358173828 -0.21658634773598 -0.209293969565293 3.2398223933484 -0.41706475159523 0.409011972164401 -1.63272543704129 1.90892821641204 -3.48281338498811 -15.0069019405942
2.2817505719123 0 6.47208637518566 8.48450148086613 -0.218192816608043 -0.207730377193273 3.23336308839192 -0.409414601821924 0.395488117449152 -1.69051678207747 2.02711799191594 -3.47531031056356 -14.7267231048029
2.28563771087638 0 6.47208637518566 8.50965937999398 -0.21976865681768 -0.20621929532154 3.22668127227271 -0.401306180688173 0.381994885385367 -1.74720745571677 2.14468441622173 -3.46708058820057 -14.4406631380058
2.28952484984045 0 6.47208637518566 8.53481727912182 -0.221312092196956 -0.204760599773633 3.21978126675085 -0.392742286924119 0.368534832387341 -1.80277547029842 2.26143450883354 -3.458261917207 -14.1491690188936
2.29341198880453 0 6.47208637518566 8.55997517824967 -0.222821358909948 -0.203354157471887 3.21266747571373 -0.383726465478187 0.355109983034166 -1.85720054826108 2.37717738024897 -3.44899018976662 -13.8526733677903
2.29729912776861 0 6.47208637518566 8.58513307737751 -0.224294708336536 -0.201999828490415 3.20534437864118 -0.374262998571244 0.341721837618019 -1.91046406321505 2.49172464663373 -3.43939922738795 -13.551592872565
2.30118626673268 0 6.47208637518566 8.61029097650536 -0.225730409918379 -0.20069746807684 3.19781652431121 -0.364356895210515 0.328371380647931 -1.96254897522812 2.60489080759471 -3.42962055279959 -13.2463268853495
2.30507340569676 0 6.47208637518566 8.63544887563321 -0.227126753961369 -0.19944692863934 3.19008852476736 -0.35401387930686 0.31505909017202 -2.01343976098574 2.71649358702168 -3.41978319683159 -12.9372561880932
2.30896054466083 0 6.47208637518566 8.66060677476105 -0.228482054389412 -0.198248061696091 3.1821650495665 -0.343240376538446 0.301784947783714 -2.06312233947509 2.82635423734292 -3.41001353944482 -12.624741923235
2.31284768362491 0 6.47208637518566 8.6857646738889 -0.22979465144494 -0.197100719784682 3.17405082032319 -0.332043500101776 0.288548449181384 -2.11158399382517 2.93429780787402 -3.40043518373353 -12.3091246842286
2.31673482258898 0 6.47208637518566 8.71092257301674 -0.231062914332094 -0.196004758329625 3.16575060556426 -0.320431035487874 0.275348615156013 -2.15881328991186 3.0401533782326 -3.39116886143074 -11.9907237593491
2.32062196155306 0 6.47208637518566 8.73608047214459 -0.232285243799054 -0.194960037466512 3.15726921590527 -0.308411424417102 0.262184002887695 -2.20479999230919 3.14375425804292 -3.38233236819113 -11.6698365211115
2.32450910051713 0 6.47208637518566 8.76123837127244 -0.233460074656498 -0.193966423821841 3.14861149955775 -0.29599374806092 0.24905271743895 -2.24953497813646 3.24493815436584 -3.37404052671031 -11.3467379527627
2.32839623948121 0 6.47208637518566 8.78639627040028 -0.234585878229647 -0.193023792247959 3.13978233817476 -0.283187709672976 0.235952423340693 -2.29301014931647 3.34354730846118 -3.3664051755605 -11.0216803026397
2.33228337844528 0 6.47208637518566 8.81155416952813 -0.235661164741843 -0.192132027512937 3.13078664303971 -0.270003616745377 0.222880356175274 -2.33521834372294 3.43942860362496 -3.35953518147789 -10.6948928567221
2.33617051740936 0 6.47208637518566 8.83671206865598 -0.236684485628017 -0.191291025945578 3.12162935160202 -0.25645236279903 0.209833334070015 -2.37615324565755 3.53243364594473 -3.35353647272278 -10.3665818194204
2.34005765637344 0 6.47208637518566 8.86186996778382 -0.23765443577683 -0.190500697036036 3.11231542436144 -0.24254540890962 0.196807769024085 -2.41580929605758 3.62241881988546 -3.34851209104678 -10.0369302925309
2.34394479533751 0 6.47208637518566 8.88702786691167 -0.238569655700638 -0.189760964992853 3.10284984210134 -0.22829476506328 0.183799678001313 -2.45418160279632 3.7092453206601 -3.34456225973703 -9.70609834232019
2.34783193430159 0 6.47208637518566 8.91218576603951 -0.239428833632802 -0.189071770257417 3.09323760346992 -0.213712971428358 0.170804693731406 -2.49126585139946 3.79277916535534 -3.34178446516257 -9.37422314488426
2.35171907326566 0 6.47208637518566 8.93734366516736 -0.240230707552158 -0.188433070977087 3.08348372290726 -0.19881307962204 0.157818075172173 -2.52705821646314 3.8728911847787 -3.34027354921722 -9.04141920021471
2.35560621222974 0 6.47208637518566 8.96250156429521 -0.240974067134775 -0.187844844438358 3.07359322891487 -0.183608634042983 0.144834717595469 -2.5615552740227 3.94945699797031 -3.34012181003336 -8.70777860580893
2.35949335119381 0 6.47208637518566 8.98765946342305 -0.241657755633385 -0.187307088461619 3.06357116266372 -0.168113653333623 0.131849162269862 -2.5947539150866 4.02235697128626 -3.3414191083273 -8.37337138114646
